
campaign_id,impressions,clicks,conversions,cost_uzs,revenue_uzs,CTR,CPC,ROAS,conversion_rate,num_customers,avg_lifetime_value,CAC,channel,campaign_type
312,2830396.0,74277,8094,56055809.68,2639403306.75,2.6242617640782417,754.6859684693782,47.08527665227366,0.10897047538268913,139,2907449.660935252,403279.20633093524,Email,Conversion
313,7611160.0,212768,21612,140413037.14,6189955185.69,2.7954740144734838,659.9349391825838,44.08390639338036,0.1015754248759212,132,3441994.4321969696,1063735.1298484846,SMS,Traffic
314,8617472.0,244911,27684,178462205.6,8284468224.37,2.8420283814093046,728.6818705570595,46.42141565222256,0.11303698078077343,107,2941873.3178504673,1667871.0803738318,TikTok,Traffic
315,8683374.0,251763,24850,189792363.44,7554207182.2,2.899368379157687,753.8532804264328,39.80248227736596,0.09870393981641465,120,2971916.42175,1581603.0286666667,LinkedIn,Conversion
316,6401765.0,175836,18031,129405785.14,5769631524.45,2.74668001715152,735.9459106212607,44.58557643468581,0.10254441638799791,118,2946797.4697457626,1096659.1961016948,Telegram,Conversion
317,3218291.0,87222,8769,74775585.61,2601913734.87,2.7101961879767864,857.3018918392148,34.796300338462835,0.10053656187659077,124,3080411.6387096774,603028.9162096775,SMS,Awareness
318,6882331.0,191791,20643,133888897.99,6420620700.95,2.786715721751831,698.0979190368682,47.95484014984983,0.1076327877741917,118,2803239.7216101694,1134651.6778813559,Facebook Ads,Engagement
319,5728748.0,177357,19846,121203062.13,6278147385.42,3.0959120561770215,683.384710668313,51.79858722287217,0.11189859999887233,139,2949102.2514388487,871964.4757553956,Facebook Ads,Traffic
320,7454247.0,211179,20789,147676700.60999998,6628766296.16,2.8330024481346006,699.2963344366626,44.887015140363516,0.09844255347359349,123,3081550.930325203,1200623.5821951218,TikTok,Conversion
321,7660910.0,218663,24289,154799838.21,6485558178.81,2.8542692708829627,707.9379602859194,41.89641445239596,0.11107960651779222,114,2768945.6861403505,1357893.317631579,Facebook Ads,Traffic
322,2599697.0,69431,7179,57119643.94,2128744026.06,2.6707343201919302,822.6821439990782,37.26815993979391,0.10339761777880198,122,2760304.5055737705,468193.80278688524,Telegram,Conversion
323,8896574.0,260456,26358,173466419.16,8226252519.45,2.927598871205927,666.0104553552231,47.42273783758897,0.10119943483736217,123,2631476.0853658537,1410296.0907317074,Telegram,Traffic
324,5442646.0,154751,15567,136300672.24,5009019465.84,2.84330452504168,880.774096710199,36.749778145041375,0.10059385722870935,124,2879540.495241936,1099198.9696774194,LinkedIn,Engagement
325,7201130.0,193137,19148,137752382.63,5756993224.95,2.6820374024632243,713.236628041235,41.79233139228642,0.0991420597813987,117,2753787.5899145296,1177370.7917094016,Telegram,Awareness
326,8290783.0,223271,22749,156494561.75,7084236488.74,2.693002578887905,700.9175475095287,45.26825986488313,0.10188963188233134,112,3266600.2252678573,1397272.872767857,Unknown,Traffic
327,6259290.0,155815,17569,135758975.48,5188575621.36,2.4893398452540145,871.2830952090619,38.21902458393538,0.11275551134358053,129,2737418.052635659,1052395.15875969,SMS,Conversion
328,330506.0,7566,582,6943416.55,133530827.82,2.289217139779611,917.7129989426381,19.231285759458,0.07692307692307693,104,2813915.253365385,66763.62067307692,LinkedIn,Traffic
329,9029258.0,261785,27232,188245052.07,8381302488.29,2.8992969300467437,719.0826520618065,44.523361417081844,0.10402429474568825,98,3188413.1219387753,1920867.8782653061,Instagram,Conversion
330,6356762.0,172091,17778,140536488.11,5161495799.73,2.707211627555035,816.6405454672238,36.7270868166993,0.10330580913586417,127,2691939.65992126,1106586.5205511812,Unknown,Awareness
331,1005861.0,28358,3367,22491434.54,875946161.8,2.819276222062492,793.1248515410114,38.94576667585028,0.11873192749841315,135,2948675.5315555553,166603.2188148148,SMS,Engagement
332,6108019.0,170252,17876,118535862.14,5110272796.97,2.787352167699544,696.2377072809718,43.11161790795746,0.1049972981227827,114,3063940.6398245613,1039788.264385965,Twitter,Conversion
333,1790382.0,49523,5328,39327368.5,1527400887.05,2.766057746335698,794.1233063425075,38.838115676364154,0.10758637400803667,123,3018345.2744715447,319734.7032520325,Email,Awareness
334,3324958.0,94192,10623,68354410.95,2770640694.56,2.8328778889838606,725.692319411415,40.53345871982823,0.11278027857992186,120,2919042.6513333335,569620.09125,YouTube,Traffic
335,2710618.0,86739,9239,60270914.22,2784029599.81,3.1999713718421403,694.8536900356241,46.191925837523826,0.10651494714027139,124,3238222.319435484,486055.75983870967,Facebook Ads,Conversion
336,4284237.0,119424,13607,84704719.67,3740967451.05,2.7875208584399043,709.2771944500269,44.16480528622709,0.1139385718113612,134,2857796.3152985075,632124.7736567165,Instagram,Awareness
337,9296908.0,281531,30244,187511514.46,8561233405.0,3.0282218561267897,666.0421568495121,45.65710766965345,0.10742689082196988,123,2936264.80601626,1524483.857398374,LinkedIn,Conversion
338,1380378.0,33564,3443,25317728.71,981589530.2,2.4315078913167265,754.3120221070194,38.77083688839322,0.10258014539387439,129,3066093.664263566,196261.46286821706,YouTube,Engagement
339,3374594.0,90292,9215,71852821.46000001,2659336970.56,2.6756403881474338,795.7828097727374,37.01089138219068,0.1020577681300669,130,2728804.069,552714.0112307693,Twitter,Engagement
340,1167104.0,31825,3401,19618495.56,1038521797.39,2.7268349692915113,616.4491927729772,52.935853017569514,0.10686567164179105,135,3069493.972888889,145322.1893333333,YouTube,Awareness
341,4173530.0,120624,13470,92062259.94,3503193256.46,2.8902152374608545,763.2167722841225,38.05243602256936,0.11166931953840031,107,2865427.996168224,860394.9527102803,Facebook Ads,Conversion
342,4160760.0,115926,11132,92374834.59,3318310090.37,2.7861736798084964,796.84311189897,35.92223038989043,0.09602677570174077,126,3340887.6788095236,733133.6078571429,YouTube,Awareness
343,7276187.0,193501,21245,156278840.56,6658158817.29,2.659373652711235,807.6384130314572,42.60435253698813,0.10979271424953876,124,2803407.0411290326,1260313.2303225806,Facebook Ads,Conversion
344,7384275.0,214163,22096,148081111.75,6299849423.52,2.900257642084023,691.4411534672189,42.54323423878535,0.10317375083464464,138,3191027.499782609,1073051.5344202898,TikTok,Awareness
345,8670123.0,243213,27034,152729420.12,7722513720.21,2.805185116750939,627.9656931167331,50.563366993355935,0.11115359787511359,126,3099325.1023809523,1212138.254920635,SMS,Awareness
346,9433066.0,253746,26954,180304510.06,8105045013.56,2.6899631572597924,710.5708466734451,44.95198157196889,0.10622433457079127,134,3082689.8443283583,1345556.0452238806,YouTube,Traffic
347,1872329.0,48851,4303,30175219.68,1198012701.53,2.6091034214606514,617.6991193629608,39.70187174226398,0.08808417432601175,118,2828357.2132203393,255722.2006779661,YouTube,Traffic
348,731931.0,17729,1342,21000008.08,385093739.72,2.4222228598050908,1184.5004275480849,18.337790073840775,0.07569518867392408,102,2977298.952058824,205882.43215686272,Google Ads,Traffic
349,1428045.0,40690,3428,25888627.84,1027549281.4,2.8493499854696456,636.2405465716392,39.691144998127484,0.08424674367166379,142,3133038.626830986,182314.28056338028,Email,Traffic
350,5477689.0,157686,17051,117327902.97,4887902493.12,2.878695741945189,744.0603666146645,41.66018798077219,0.10813261798764634,128,2956109.79375,916624.241953125,LinkedIn,Conversion
351,8710966.0,225692,25322,161546624.45,8060716782.16,2.5908952003715777,715.7835654343087,49.897153899708115,0.11219715364301792,121,3325769.3425619835,1335096.0698347106,YouTube,Conversion
352,4391918.0,119668,12704,92167514.06,3435719967.46,2.7247321102078863,770.193485810743,37.276908274030106,0.10616037704315272,101,3075703.373960396,912549.6441584158,Facebook Ads,Engagement
353,8607666.0,256361,26705,167940944.65,7701163098.16,2.978287029259732,655.0955279859261,45.85637596721711,0.104169510963056,114,2833200.8962280704,1473166.1811403509,SMS,Engagement
354,2675773.0,82370,7851,53277690.87,2369259803.48,3.078362775915595,646.8094071870827,44.470016714145935,0.09531382784994537,132,2752837.233257576,403618.8702272727,Instagram,Awareness
355,6981999.0,190720,18563,128049751.22,5515556694.24,2.73159592260039,671.4017996015101,43.07354478778971,0.09733116610738254,128,2663734.778828125,1000388.68140625,Twitter,Traffic
356,1287759.0,37488,4198,23279374.53,977888746.29,2.9111037080696,620.9820350512164,42.00665894308286,0.1119825010670081,125,2774914.45984,186234.99624,SMS,Awareness
357,3065449.0,91726,8568,59069689.31,2517480862.39,2.992253337113095,643.9797801059678,42.618826877151214,0.0934086300503674,127,3316478.181417323,465115.6638582677,SMS,Awareness
358,6752611.0,176222,19372,145227676.46,6320860585.86,2.609686830768128,824.1177404637333,43.523801660497895,0.10992952071818501,118,3143232.072118644,1230743.0208474577,Twitter,Engagement
359,7529839.0,202219,20972,173271644.5,6560039440.559999,2.685568708706786,856.8514556001167,37.85985560124351,0.10370934481923064,116,3005456.447327586,1493721.073275862,SMS,Traffic
360,4326157.0,118795,13971,83368434.44,4533562639.44,2.7459706154908385,701.7840350183088,54.379846159913086,0.1176059598467949,127,3563103.4458267717,656444.3656692914,TikTok,Conversion
361,840620.0,21451,1899,17009596.54,632840963.74,2.5518069995955366,792.9512162603141,37.20493676918218,0.08852734138268613,125,3009113.47384,136076.77232,Facebook Ads,Engagement
362,3215080.0,82468,8049,63941189.19,2535201204.4900002,2.565037261903281,775.345457510792,39.64895299267424,0.09760149391279041,130,2892964.759846154,491855.3014615384,Facebook Ads,Awareness
363,5155465.0,138076,13870,101824019.2,4697575907.3,2.6782453183175523,737.4490802166923,46.13426128930491,0.10045192502679684,137,3195694.3957664235,743241.0160583942,Google Ads,Traffic
364,3447410.0,100371,10992,78286025.1,3195114601.4,2.911490075157872,779.966575006725,40.81334564270782,0.1095137041575754,128,3143344.7403125,611609.57109375,Email,Engagement
365,2559185.0,69268,7143,54565014.35,2437722636.84,2.7066429351531833,787.7376905641855,44.675561179248554,0.10312121037131143,113,3208310.495840708,482876.2331858407,YouTube,Traffic
366,4051621.0,115544,11505,83887101.1,3730377630.45,2.851796848718081,726.0186690784462,44.46902541074935,0.09957245724572457,117,3145544.95991453,716983.77008547,YouTube,Engagement
367,3241629.0,82631,8304,64106108.87,2570637411.25,2.5490578965082062,775.8118487008508,40.09972616592538,0.10049497162082027,132,3046700.5838636365,485652.3399242424,LinkedIn,Conversion
368,4216772.0,126539,13503,90719973.08,3762275462.52,3.0008499392426247,716.9329066927983,41.47130267777192,0.10671018421198207,128,3077516.781171875,708749.7896875,Telegram,Conversion
369,8148743.0,232762,24211,184034748.44,7309588649.73,2.856416014101807,790.6563289540388,39.71852441830088,0.10401611946967289,127,3016548.407637795,1449092.5074015749,SMS,Engagement
370,7560140.0,210339,24867,152243340.17,7325266637.69,2.782210382347417,723.7998667389309,48.11551447511834,0.11822343930512173,126,2963631.3754761904,1208280.4775396825,Google Ads,Engagement
371,5692051.0,152190,17632,99824583.33,5513097674.56,2.6737286788189354,655.9207788290952,55.227855610824925,0.11585518102372035,119,2880597.8030252103,838862.0447899159,Email,Conversion
372,3795061.0,103616,10613,86167637.71,3097578595.17,2.730285494752258,831.6055214445645,35.9482826440595,0.10242626621371217,120,2572032.0621666666,718063.6475833333,Twitter,Traffic
373,6199357.0,188183,19992,122854898.28,5697966726.33,3.0355244906850825,652.8480164520706,46.379646282753,0.10623701397044366,123,3261179.4331707316,998820.3112195123,Instagram,Traffic
374,3473637.0,95452,11125,70441066.48,3472106825.66,2.7478979524918694,737.9737090893852,49.29094630680838,0.1165507270670075,114,3134455.9030701756,617904.0919298246,LinkedIn,Conversion
375,3457436.0,92678,10267,72195886.98,3188839150.21,2.680541302861427,778.9970325212025,44.16926342484559,0.11078141522259867,133,2927058.176766917,542826.2178947369,Twitter,Conversion
376,4903616.0,126224,14461,90631007.58,4367157935.11,2.574100418956134,718.0172358663963,48.18613465435777,0.1145661680821397,123,2885067.353333333,736837.46,Telegram,Conversion
377,8958486.0,245459,26443,161337401.17,7668042455.87,2.739960747831721,657.2885947143922,47.52799041178457,0.10772878566277871,130,3203398.6206923076,1241056.932076923,LinkedIn,Conversion
378,1767701.0,45825,4775,38531488.09,1358389432.44,2.5923501768681465,840.8398928532462,35.254009117611524,0.10420076377523187,140,2880072.740857143,275224.91492857144,Telegram,Engagement
379,5313879.0,141030,14523,107579796.96,3949270820.07,2.653993438691397,762.814982344182,36.71015312975917,0.10297808976813444,104,3356697.007019231,1034421.1246153845,YouTube,Awareness
380,4441051.0,131441,11837,106558578.59,3560742299.42,2.9596822914215575,810.6951300583532,33.415820167050896,0.09005561430603845,114,3198096.5039473684,934724.3735964913,Instagram,Conversion
381,6206625.0,189811,19322,112954355.21,5495603794.55,3.058199907357058,595.0885628862394,48.65331473348508,0.1017959970707704,119,2889554.2378151263,949196.2622689075,LinkedIn,Engagement
382,7408012.0,215492,21270,147249741.3,6262333182.07,2.9089045752085716,683.3188299333618,42.52865320361686,0.09870436025467302,103,3071426.03592233,1429609.1388349517,Instagram,Engagement
383,3841472.0,96964,12053,85392070.19,3856094473.3,2.524136580977292,880.6574624602945,45.157524167291776,0.12430386535208944,125,3199608.57608,683136.56152,Telegram,Awareness
384,5129084.0,150862,14478,123399481.76,4775475004.45,2.941304919162954,817.9626530206414,38.6993116692162,0.0959685010141719,125,2902389.5184,987195.8540800001,Google Ads,Traffic
385,5616240.0,153465,16957,117855382.34,5215254709.84,2.7325221144395537,767.9626125826736,44.25130703657263,0.11049424950314404,117,2775670.146837607,1007310.9601709401,Telegram,Awareness
386,6424940.0,181998,18224,125086404.36,5594749285.24,2.8326801495422527,687.2954887416345,44.727077365964185,0.10013296849415927,120,2888912.398,1042386.703,Email,Engagement
387,6606496.0,186694,20507,150155135.61,6070216166.52,2.825915583692172,804.284741930646,40.42629738809771,0.10984284444063548,117,3087193.2976068375,1283377.2274358976,YouTube,Awareness
388,4116080.0,110083,11253,89668065.18,3604163647.35,2.6744621095799888,814.5496142001945,40.19450670776701,0.10222286819944951,129,3212386.3538759686,695101.2804651164,Twitter,Traffic
389,7226291.0,196843,21018,139829838.43,5957246336.27,2.7239838528506533,710.3622604309019,42.60354158423954,0.10677545048592026,102,3309115.575490196,1370880.7689215688,Telegram,Traffic
390,1966099.0,54931,5306,42606527.14,1639373202.73,2.7939081399258123,775.6372019442573,38.47704360750206,0.09659390872185104,120,3364170.9227500004,355054.39283333335,Twitter,Engagement
391,7532831.0,206782,21810,147736526.79,6489056404.74,2.7450768509209884,714.4554496522908,43.92316880417709,0.10547339710419669,121,3345065.340826446,1220963.031322314,Facebook Ads,Awareness
392,7148910.0,208450,22112,139440951.1,6436718742.08,2.91582912639829,668.9419577836411,46.160892415771826,0.10607819621012234,122,3245012.00147541,1142958.6155737704,Google Ads,Conversion
393,8142068.0,226219,22746,173240177.09,6630146649.96,2.7783973309974814,765.8073684792171,38.271414641394486,0.10054858345231833,140,3010827.234642857,1237429.8363571428,Email,Conversion
394,4298899.0,126917,14924,76297540.52,4511956193.51,2.952314069253546,601.1609202864864,59.136325532371174,0.11758866030555402,123,3418517.4546341463,620305.2074796747,Twitter,Traffic
395,2413981.0,56727,4276,47765569.47,1196913353.05,2.3499356457238068,842.0253048812734,25.058077739484343,0.07537856752516438,121,2826483.953553719,394756.7724793388,TikTok,Conversion
396,635024.0,18585,2216,12187444.28,843845330.54,2.926661039582756,655.7677847726661,69.2389077769798,0.11923594296475652,119,2712629.8314285716,102415.4981512605,TikTok,Engagement
397,1602574.0,40931,3541,20879364.92,1228823116.38,2.554078626010406,510.11128289071854,58.85347188902909,0.08651144609220396,122,2572532.283442623,171142.3354098361,Telegram,Engagement
398,995882.0,26352,2667,11411476.17,566554011.83,2.6460966259054786,433.04023110200364,49.647740869794944,0.10120673952641165,113,2817713.2820353983,100986.51477876106,Telegram,Traffic
399,380592.0,8699,671,12917164.18,254477072.12,2.2856497246395087,1484.902193355558,19.700691930045593,0.07713530290838028,133,3275845.9344360903,97121.53518796992,YouTube,Traffic
400,6960915.0,191869,20514,126623540.69,6040666880.58,2.7563761373325204,659.9478847025836,47.70571765457714,0.10691669837232695,109,3150681.54853211,1161683.8595412844,SMS,Traffic
401,8669226.0,238899,25433,172569248.7,7885357832.96,2.7557131397889503,722.3523275526477,45.69387589250135,0.10645921498206355,119,3011200.7981512607,1450161.7537815126,SMS,Conversion
402,8951815.0,251767,26210,178670864.99,8180486886.34,2.8124687563360053,709.667529858957,45.78523133471062,0.10410419157395528,108,3164397.831296297,1654359.8610185187,Telegram,Engagement
403,5313514.0,159866,17058,109911797.76,5405323173.47,3.0086680866936644,687.5245378004079,49.17873498232552,0.10670186281010346,123,2967424.0881300815,893591.8517073172,TikTok,Awareness
404,7352674.0,209571,21925,127999874.38,6615923535.61,2.850269167380466,610.7709290884712,51.68695334785218,0.10461848251905083,111,2960588.295945946,1153152.0214414415,YouTube,Conversion
405,1648632.0,43839,4815,28017486.5,1510038825.51,2.659113737935452,639.0995802823969,53.89629885286105,0.10983370971053172,125,3151883.97144,224139.892,Google Ads,Traffic
406,7148265.0,197838,17318,137926908.27,4978756541.85,2.7676366223132467,697.1709594213448,36.09706477363933,0.08753626704677564,114,3178191.532631579,1209885.160263158,SMS,Conversion
407,8485478.0,225081,24687,160027543.43,7329295415.09,2.652543557357641,710.9775744287613,45.80021200097978,0.10968051501459475,129,3136217.057131783,1240523.5924806201,Email,Awareness
408,8684640.0,233009,23973,155786951.95,7131545190.66,2.683001252786529,668.5877024063448,45.77755133786094,0.1028844379401654,113,3158216.1469911505,1378645.592477876,Telegram,Traffic
409,811576.0,26704,2984,16245883.56,723476695.48,3.2903880844184648,608.3689170161774,44.53292385163445,0.11174355901737568,137,3062080.6821167883,118583.09167883212,Twitter,Conversion
410,3477435.0,90263,9593,74998343.79,2904597221.67,2.5956775611909353,830.8868948517112,38.72881819634647,0.10627832002038487,115,2903288.7849565214,652159.5112173914,TikTok,Awareness
411,6218127.0,151473,15101,119778563.12,4478621149.72,2.4359907734274326,790.7585056082603,37.39084050651951,0.09969433496398698,132,2940718.1525757574,907413.356969697,SMS,Traffic
412,8997341.0,234993,25621,196602538.28,7820398292.35,2.6118049766036435,836.6314668096496,39.77770765712212,0.10902877958066837,107,3361864.696448598,1837406.8998130842,Facebook Ads,Awareness
413,3799266.0,93787,9900,76025910.98,2921489757.34,2.4685557684036867,810.6231245268534,38.42755344435861,0.10555833964195464,132,2968674.701893939,575953.8710606061,Facebook Ads,Engagement
414,4058421.0,122320,14816,93760152.46,4824485091.9,3.0139800676174304,766.515307880968,51.45560203689114,0.12112491824722041,112,2892224.6673214287,837144.2183928571,Email,Awareness
415,4336410.0,129528,15114,89821651.99,4746225380.34,2.986986931586266,693.4535543666234,52.84054874506657,0.1166851954789698,120,3197020.5796666667,748513.7665833333,Google Ads,Traffic
416,6048112.0,178348,17807,125675598.13,5660144676.06,2.9488210535783725,704.665026409043,45.037738115279105,0.09984412496916141,109,2876921.76,1152987.1388073394,SMS,Awareness
417,8303074.0,225346,24197,194910178.69,7210672659.82,2.714006884679096,864.9373793632902,36.99484915710022,0.10737710010384031,125,2779902.01608,1559281.42952,Telegram,Awareness
418,5184915.0,131311,13735,103614654.51,3972438648.94,2.5325583929534043,789.0782532308795,38.33857930353485,0.10459900541462634,121,2879650.031487603,856319.4587603306,YouTube,Conversion
419,7889323.0,218623,20856,146368262.95,6397023539.56,2.771124974855257,669.500752208139,43.70499048516584,0.09539709911582954,133,2759424.0139849624,1100513.255263158,Instagram,Conversion
420,8302751.0,227653,25400,170886539.51,7469159040.2,2.74189843824053,750.644794973051,43.70829359420036,0.11157331552845778,128,2797437.936328125,1335051.089921875,SMS,Conversion
421,2398096.0,61570,7109,63355747.01,2109433406.16,2.567453513120409,1029.0035246061393,33.29506012812144,0.11546207568621082,123,3067178.055691057,515087.3740650406,Google Ads,Conversion
422,7357255.0,220182,24303,156247404.22,7127447741.26,2.9927194313640073,709.6284174909847,45.6164233693405,0.1103768700438728,125,2876184.72232,1249979.23376,TikTok,Engagement
423,3083110.0,73902,7634,47389116.57,2319657064.01,2.3969952418175153,641.242680441666,48.94915187084274,0.10329896349219236,113,2947541.7692920356,419372.71300884953,Telegram,Conversion
424,4325644.0,107125,12013,93937376.16,3526325613.99,2.4765098561046632,876.8949933255542,37.53911124772893,0.11214002333722287,111,2888126.4569369373,846282.6681081081,Email,Traffic
425,1538720.0,37171,3676,29728038.95,1098011694.76,2.4157091608609753,799.7643041618466,36.93522121007582,0.09889429931936186,117,3103924.5683760685,254085.80299145298,Google Ads,Engagement
426,7198516.0,198000,19987,146856544.82,5959300301.0,2.750566922404562,741.6997213131312,40.579058347751754,0.10094444444444445,95,2928751.352105263,1545858.3665263157,LinkedIn,Traffic
427,3916747.0,110820,13174,99197449.85,4106745189.61,2.829388775940851,895.1222689947663,41.39970529302877,0.11887745894242917,120,3024082.8079999997,826645.4154166667,Telegram,Traffic
428,4182707.0,108444,11809,89821036.8,3333451706.26,2.592675030787478,828.2711519309505,37.112149057936506,0.10889491350374386,121,2927796.2783471076,742322.6181818182,Email,Engagement
429,2518762.0,76617,7902,49831157.58,2419072259.92,3.0418515127669865,650.3929621363404,48.54537557222848,0.10313637965464584,122,2707969.6413114755,408452.1113114754,LinkedIn,Traffic
430,9198397.0,236387,24614,183918462.14000002,7937202495.190001,2.569871685251245,778.0396643639456,43.1560942976358,0.10412586140523802,110,3048558.502363636,1671986.0194545456,Facebook Ads,Engagement
431,3721179.0,92358,9708,73750986.79,2669879940.62,2.4819553157749197,798.5338226250028,36.20127752625559,0.10511271357110374,125,3048440.83776,590007.8943200001,YouTube,Engagement
432,6972239.0,210718,23232,136804273.34,6685511224.9800005,3.02224292655487,649.2291752009795,48.86916952049066,0.11025161590371967,129,2856153.183333333,1060498.2429457365,Telegram,Traffic
433,626375.0,20392,2333,13419032.11,694780247.42,3.255557772899621,658.0537519615535,51.7757347716787,0.1144076108277756,132,2893646.6706060604,101659.33416666667,Telegram,Traffic
434,3454908.0,99803,10010,81674347.17,2667288434.9,2.8887310458049824,818.3556322956224,32.65760336410412,0.10029758624490245,120,2824762.2621666663,680619.55975,Telegram,Awareness
435,6778519.0,187826,20024,137994800.63,6055448246.6,2.7709002512200676,734.6948805277225,43.88171307146734,0.10660930861542066,136,3125649.3071323526,1014667.6516911765,Email,Awareness
436,8417484.0,228574,26264,175433151.93,7971825413.97,2.715466997026665,767.5114051904417,45.440815069838436,0.1149037073332925,131,2968146.1421374045,1339184.3658778626,Instagram,Conversion
437,616807.0,15347,1849,17646613.74,491616120.78,2.4881364835353685,1149.8412549683976,27.858949485908564,0.12047957255489672,113,3014608.690265487,156164.72336283184,Facebook Ads,Traffic
438,1414038.0,40620,3208,25027856.26,1078503227.47,2.872624356629737,616.1461413096997,43.092113693879746,0.07897587395371738,116,2858670.224482759,215757.38155172416,SMS,Awareness
439,1072864.0,34889,4172,22741738.26,1359695722.3799999,3.251949920959227,651.8311863338015,59.788557358060096,0.11957923700879934,124,3009280.9733870965,183401.11500000002,LinkedIn,Engagement
440,3541337.0,103530,11216,63482899.2,3464075645.45,2.9234721236640286,613.1836105476674,54.56706749539882,0.10833574809234038,140,3186849.9837857145,453449.28,LinkedIn,Awareness
441,2588453.0,82740,7424,55183026.75,2149151320.05,3.1965038577096054,666.9449691805656,38.94587605327394,0.08972685520908871,136,3011621.9672058825,405757.54963235295,SMS,Conversion
442,6522749.0,185617,20133,134445036.82,6029839646.25,2.8456866882352823,724.3142428764606,44.84984934269439,0.10846528065856037,109,2937916.243394495,1233440.704770642,Google Ads,Engagement
443,8318068.0,223091,24552,166947699.54,7398855458.0,2.682005004046613,748.339016544818,44.31840317887857,0.11005374488437454,107,3401564.59635514,1560258.8742056075,Twitter,Conversion
444,4569597.0,121859,12706,94165246.49,3587546339.01,2.666734068671701,772.739366727119,38.098411810465386,0.10426804749751763,100,2984565.242,941652.4648999999,LinkedIn,Conversion
445,5327841.0,161423,16742,118603017.02,5011838724.53,3.0298013773308927,734.734313078062,42.257261665484066,0.1037150839719247,142,3114670.00915493,835232.5142253521,Email,Conversion
446,5626237.0,154885,16962,111287365.69,5323526823.64,2.752905716556199,718.5160970397392,47.83585980882248,0.10951351002356587,121,3077544.8809090913,919730.2949586776,Twitter,Awareness
447,2780691.0,74449,7634,52803703.39,2187684443.36,2.677356096020737,709.2600758908783,41.43051155336777,0.10253999382127363,126,3197621.665476191,419077.01103174605,TikTok,Engagement
448,2258565.0,60355,6875,43291383.08,1709199202.16,2.672271995714093,717.2791496976224,39.48127965792864,0.11390936956341645,100,2936494.7237,432913.8308,Instagram,Conversion
449,3539428.0,98924,10320,68577634.37,3186565003.91,2.794914884551967,693.2355583073876,46.4665343618793,0.10432251020985807,106,3066657.609528302,646958.8148113207,TikTok,Engagement
450,7917097.0,205932,20864,175999791.01,6170699969.39,2.60110492520175,854.6500350115572,35.06083691337675,0.10131499718353632,124,3130072.6546774195,1419353.1533064516,YouTube,Engagement
451,3590935.0,103125,9669,84561149.58,2834525474.28,2.8718147223494714,819.9869050181818,33.520422656959816,0.09376,90,2752023.9964444446,939568.3286666666,YouTube,Traffic
452,1795098.0,50915,5066,32609875.49,1574570769.05,2.8363353978445747,640.4767846410684,48.28508988121868,0.0994991652754591,147,2921422.3191836737,221835.8876870748,Telegram,Engagement
453,4461474.0,134297,14746,88379270.24,4239578509.11,3.0101486638720747,658.0881943751535,47.9702819178879,0.10980141030700612,114,3136379.5892982455,775256.756491228,YouTube,Traffic
454,646351.0,16037,1654,14663183.32,380334531.78,2.4811596176071515,914.3345588326994,25.938060206970118,0.10313649685103199,109,3002095.224587156,134524.6176146789,TikTok,Traffic
455,6450289.0,182273,18954,129199367.12,5697190638.73,2.8258113706223087,708.8233974313256,44.09611877926975,0.10398687682761572,149,3027485.0182550335,867109.8464429531,Facebook Ads,Engagement
456,8615967.0,233179,26642,176152501.56,7720019234.64,2.706359019248797,755.4389613129828,43.82577122817898,0.11425557189969937,143,2961621.0925174826,1231835.6752447553,Telegram,Traffic
457,7259912.0,185875,20409,149853049.91,6234281617.56,2.5602927418403967,806.203361990585,41.60263418932239,0.10979959650302623,132,2776563.638333333,1135250.3781060607,YouTube,Awareness
458,2532973.0,65329,7246,60298800.35,2014896372.64,2.5791431649685963,923.0020412068147,33.415198328070886,0.1109155199069326,103,2889384.719320388,585425.2461165049,SMS,Traffic
459,1422218.0,31973,3440,32646865.78,1028762858.7900001,2.248108236571327,1021.076088574735,31.511841465046146,0.10759077972038908,114,2557560.006754386,286376.0156140351,Google Ads,Engagement
460,7857657.0,233264,24769,152620618.57,7886855063.82,2.9686202897377676,654.2827807548529,51.67620952998998,0.10618440908155566,119,3007809.071092437,1282526.2064705882,Telegram,Awareness
461,5703172.0,155168,18773,110922377.52,5982737202.0,2.7207315507931376,714.8534331820994,53.93625105918123,0.12098499690657867,130,3312377.559384615,853249.0578461539,SMS,Conversion
462,4283415.0,127151,13956,83550836.82,4135757748.57,2.968449239683757,657.0993293013818,49.49989618272743,0.10975926260902391,131,2945019.4839694654,637792.647480916,SMS,Awareness
463,5215499.0,143102,13827,124908728.08,4067781543.7400002,2.7437834807369343,872.8650059398192,32.566031263521616,0.09662338751380134,111,2998224.3540540542,1125303.8565765766,Telegram,Awareness
464,2535705.0,68130,7451,56028813.64,2179520670.49,2.686826740492289,822.3809429032732,38.89999678547539,0.10936445031557317,135,2885866.875185185,415028.2491851852,Twitter,Awareness
465,2109987.0,54020,6311,43112542.27,1704439139.68,2.5602053472367365,798.0848254350241,39.53464699450209,0.11682710107367641,110,3005551.249181818,391932.2024545455,SMS,Awareness
466,6576640.0,184061,19735,130413490.0,5964131544.4800005,2.7987087631374075,708.534072943209,45.73247402918211,0.10721988905851865,138,3179855.543695652,945025.2898550725,Google Ads,Traffic
467,1233542.0,34201,4256,25105345.73,1365597362.85,2.7725849626522647,734.052973012485,54.39468460369217,0.1244408058243911,125,3495146.86976,200842.76584,Google Ads,Awareness
